generation,population size,mutation rate,generations,fitness,best path
61,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 0, 2, 1, 2, 0, 0, 2, 2, 3, 0, 0, 1, 2, 2, 1, 2, 3, 3, 3, 2, 2, 0, 2, 2, 3, 2, 3, 2, 0, 1, 2, 2, 2, 0, 0, 3, 0, 0, 2, 1, 1, 2, 3, 1, 3, 0, 0, 3, 3, 0, 1, 0, 2, 1, 3, 0, 0, 0, 2, 2]"
73,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 0, 1, 0, 2, 1, 2, 3, 1, 2, 0, 0, 2, 2, 2, 0, 2, 2, 1, 3, 1, 0, 0, 2, 2, 2, 0, 3, 0, 0, 3, 2, 3, 3, 0, 2, 2, 1, 0, 0, 2, 3, 2, 3, 1, 1, 1, 0, 2, 3, 3, 0, 0, 1, 2, 3, 0, 0, 0, 2, 2]"
118,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 2, 3, 0, 2, 0, 0, 0, 0, 2, 3, 3, 0, 2, 2, 1, 2, 2, 1, 3, 3, 2, 0, 2, 3, 2, 2, 2, 1, 3, 0, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 0, 3, 0, 0, 1, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
119,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 0, 0, 0, 2, 1, 3, 0, 2, 0, 0, 0, 0, 3, 2, 2, 0, 2, 2, 1, 2, 2, 1, 3, 3, 2, 0, 2, 3, 1, 2, 2, 1, 3, 0, 2, 1, 1, 1, 2, 0, 1, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
120,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 0, 0, 3, 0, 2, 0, 2, 2, 1, 2, 2, 1, 3, 3, 2, 0, 2, 3, 2, 2, 2, 1, 3, 0, 2, 1, 1, 1, 2, 0, 1, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 3, 3, 1, 3, 0, 0, 0, 3]"
121,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 3, 2, 2, 1, 2, 2, 2, 3, 2, 1, 2, 3, 2, 0, 2, 3, 2, 2, 2, 1, 3, 0, 3, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 3, 3, 1, 3, 0, 0, 0, 3]"
122,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 3, 2, 2, 1, 2, 2, 3, 3, 2, 1, 2, 3, 2, 0, 2, 3, 2, 2, 2, 1, 3, 0, 3, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
123,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 0, 3, 2, 2, 1, 2, 2, 3, 2, 2, 1, 3, 3, 2, 0, 2, 3, 2, 2, 2, 1, 3, 0, 3, 1, 1, 2, 2, 0, 2, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
124,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 0, 0, 0, 1, 3, 2, 2, 1, 2, 2, 3, 2, 2, 0, 3, 3, 2, 1, 2, 3, 2, 2, 2, 1, 3, 0, 3, 1, 0, 2, 2, 0, 2, 2, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
129,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 0, 0, 1, 3, 2, 2, 3, 3, 2, 3, 1, 2, 0, 3, 3, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 0, 1, 0, 2, 2, 0, 1, 3, 0, 0, 1, 3, 1, 0, 0, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
130,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 2, 2, 3, 0, 0, 0, 0, 3, 2, 2, 3, 3, 2, 3, 1, 2, 0, 3, 1, 2, 1, 2, 1, 2, 2, 2, 1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 3, 1, 0, 0, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
131,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 2, 0, 0, 3, 0, 2, 0, 2, 2, 3, 0, 0, 0, 0, 3, 2, 2, 2, 3, 2, 3, 2, 2, 0, 3, 1, 2, 1, 2, 1, 2, 2, 3, 1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 3, 0, 0, 1, 3, 1, 0, 0, 0, 0, 2, 3, 2, 1, 3, 0, 0, 0, 3]"
132,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 0, 0, 2, 1, 3, 2, 2, 0, 0, 0, 0, 1, 2, 2, 3, 3, 2, 3, 1, 2, 0, 3, 0, 2, 1, 2, 2, 3, 2, 2, 1, 2, 0, 2, 1, 0, 2, 3, 0, 2, 2, 0, 0, 1, 3, 1, 0, 1, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
134,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 1, 2, 0, 2, 1, 0, 0, 0, 0, 2, 1, 2, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 3, 2, 2, 3, 2, 0, 2, 0, 2, 1, 2, 2, 3, 2, 3, 1, 2, 0, 0, 1, 0, 3, 0, 2, 2, 3, 0, 0, 1, 3, 1, 0, 1, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
137,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 2, 3, 0, 0, 0, 0, 2, 2, 0, 2, 2, 1, 0, 1, 0, 0, 1, 2, 2, 3, 3, 2, 3, 1, 2, 1, 2, 0, 2, 1, 2, 3, 2, 0, 3, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 0, 0, 0, 3, 3, 1, 0, 0, 0, 1, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
138,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 1, 0, 2, 0, 2, 1, 2, 0, 1, 0, 0, 1, 2, 2, 3, 3, 2, 3, 1, 2, 1, 2, 1, 2, 0, 3, 2, 2, 0, 3, 1, 2, 0, 0, 3, 0, 2, 2, 1, 2, 0, 0, 0, 1, 3, 2, 0, 1, 0, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
139,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 1, 0, 2, 0, 2, 1, 2, 0, 1, 0, 0, 1, 2, 2, 3, 3, 2, 2, 1, 2, 1, 2, 0, 2, 0, 3, 2, 2, 3, 3, 1, 2, 0, 0, 3, 0, 2, 2, 1, 3, 0, 0, 0, 1, 3, 2, 0, 1, 2, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
140,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 1, 0, 2, 1, 2, 1, 2, 0, 1, 0, 0, 1, 2, 2, 3, 3, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 3, 2, 0, 3, 3, 2, 0, 0, 3, 0, 2, 2, 1, 3, 0, 0, 0, 1, 2, 2, 0, 1, 2, 0, 0, 3, 3, 1, 3, 0, 0, 0, 3]"
141,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 1, 1, 2, 1, 2, 0, 1, 0, 0, 0, 2, 2, 3, 3, 2, 2, 1, 2, 1, 1, 0, 2, 0, 2, 1, 2, 0, 3, 1, 2, 0, 0, 3, 0, 2, 2, 1, 3, 0, 0, 0, 1, 3, 2, 0, 1, 2, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
142,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 1, 2, 1, 3, 1, 2, 0, 1, 0, 0, 2, 2, 2, 3, 3, 2, 2, 1, 1, 0, 2, 0, 2, 0, 2, 2, 1, 0, 3, 3, 2, 0, 0, 3, 0, 2, 2, 1, 3, 0, 0, 1, 1, 2, 2, 0, 0, 2, 0, 0, 3, 3, 1, 3, 0, 0, 0, 3]"
143,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 1, 0, 0, 0, 0, 1, 2, 1, 2, 0, 1, 0, 0, 0, 3, 2, 2, 3, 2, 2, 1, 2, 1, 1, 0, 2, 0, 2, 1, 2, 0, 3, 1, 2, 0, 0, 3, 0, 2, 2, 1, 3, 0, 0, 0, 1, 3, 2, 0, 1, 2, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
144,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 0, 0, 0, 2, 2, 2, 3, 2, 2, 1, 2, 2, 2, 0, 3, 0, 2, 1, 1, 0, 3, 1, 2, 0, 0, 3, 1, 1, 1, 1, 3, 0, 0, 0, 1, 3, 2, 0, 1, 2, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
145,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 1, 1, 0, 0, 1, 2, 0, 2, 0, 0, 0, 2, 2, 3, 2, 2, 2, 1, 2, 2, 1, 0, 1, 0, 2, 2, 3, 0, 3, 1, 0, 0, 0, 3, 0, 2, 2, 1, 3, 1, 0, 2, 1, 3, 2, 0, 1, 3, 0, 0, 3, 2, 1, 3, 0, 0, 0, 3]"
146,1000,0.2,150,4220,"[0, 0, 2, 0, 0, 0, 0, 0, 1, 3, 1, 1, 2, 2, 2, 2, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 0, 2, 0, 2, 0, 2, 1, 3, 2, 2, 2, 1, 2, 2, 1, 0, 1, 0, 2, 2, 3, 0, 3, 1, 0, 0, 0, 3, 0, 2, 2, 1, 2, 1, 0, 2, 1, 3, 1, 0, 1, 3, 0, 0, 3, 1, 0, 3, 0, 0, 0, 3]"
9,1000,0.2,150,4210,"[0, 0, 2, 3, 0, 2, 2, 2, 0, 2, 3, 2, 2, 0, 0, 3, 0, 0, 0, 3, 0, 1, 3, 1, 1, 3, 0, 1, 2, 0, 0, 0, 0, 2, 0, 3, 3, 1, 2, 1, 0, 3, 2, 2, 2, 1, 0, 2, 0, 1, 0, 2, 1, 2, 0, 2, 0, 2, 3, 3, 0, 2, 0, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 3, 3, 1, 1]"
71,1000,0.2,150,4180,"[0, 2, 0, 2, 2, 1, 0, 0, 2, 2, 0, 1, 3, 2, 0, 3, 2, 0, 3, 0, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 2, 2, 2, 0, 2, 2, 1, 0, 2, 2, 0, 0, 2, 3, 0, 2, 0, 3, 3, 1, 0, 1, 1, 3, 0, 3, 2, 0, 1, 0, 1, 0, 2, 2, 0, 0, 2, 3, 2, 2, 0, 0, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2]"
72,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 1, 0, 0, 1, 2, 0, 0, 3, 2, 0, 3, 2, 0, 3, 0, 0, 0, 2, 2, 1, 0, 2, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 3, 0, 0, 2, 3, 0, 2, 1, 2, 3, 1, 0, 1, 1, 3, 0, 3, 3, 0, 1, 0, 1, 0, 2, 3, 0, 0, 2, 3, 2, 2, 0, 0, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2]"
73,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 1, 0, 0, 1, 2, 0, 0, 3, 2, 0, 3, 2, 0, 3, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 3, 0, 0, 2, 3, 0, 2, 1, 2, 3, 1, 0, 1, 1, 3, 0, 3, 3, 2, 1, 0, 1, 0, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2]"
74,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 1, 0, 0, 1, 2, 0, 0, 3, 2, 0, 3, 2, 0, 3, 0, 0, 0, 2, 2, 1, 0, 1, 1, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 3, 0, 0, 2, 3, 0, 2, 1, 2, 3, 1, 0, 1, 1, 3, 0, 3, 3, 2, 1, 0, 1, 0, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2]"
75,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 2, 0, 1, 0, 2, 0, 0, 3, 2, 0, 3, 2, 3, 3, 0, 0, 0, 2, 2, 3, 0, 1, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 1, 2, 3, 0, 0, 2, 2, 2, 2, 1, 2, 3, 1, 0, 3, 1, 3, 0, 3, 3, 3, 1, 0, 1, 0, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2]"
76,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 3, 2, 0, 3, 1, 3, 3, 0, 0, 0, 2, 2, 3, 0, 1, 2, 0, 2, 2, 2, 0, 0, 2, 2, 2, 1, 2, 3, 0, 1, 2, 2, 2, 2, 1, 2, 3, 1, 0, 3, 1, 3, 0, 3, 3, 3, 2, 0, 1, 0, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 3, 3, 3, 2, 3, 3, 2, 2, 2, 2]"
77,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 3, 2, 0, 3, 1, 3, 3, 0, 0, 0, 2, 2, 3, 0, 1, 2, 0, 2, 2, 2, 0, 0, 2, 2, 3, 1, 2, 3, 0, 1, 2, 2, 2, 2, 1, 2, 3, 1, 0, 2, 1, 3, 0, 3, 3, 3, 2, 0, 1, 0, 2, 3, 0, 0, 0, 2, 2, 2, 0, 0, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3]"
82,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 1, 3, 3, 3, 3, 0, 0, 0, 2, 3, 3, 0, 1, 1, 0, 2, 2, 1, 2, 0, 2, 2, 3, 0, 2, 3, 0, 1, 2, 2, 2, 0, 0, 2, 1, 1, 0, 3, 0, 1, 2, 2, 3, 2, 2, 0, 1, 0, 3, 3, 0, 0, 0, 2, 2, 2, 0, 0, 3, 2, 3, 2, 3, 3, 2, 3, 3, 3]"
84,1000,0.2,150,4180,"[0, 2, 3, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 2, 1, 3, 3, 2, 3, 0, 0, 0, 2, 3, 3, 0, 1, 1, 0, 2, 2, 1, 2, 0, 2, 2, 3, 0, 2, 3, 0, 1, 2, 3, 2, 0, 0, 2, 1, 1, 0, 2, 0, 1, 2, 2, 3, 3, 2, 0, 0, 2, 3, 3, 2, 0, 0, 2, 2, 2, 0, 0, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3]"
89,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 0, 1, 3, 3, 3, 3, 0, 0, 0, 2, 2, 3, 0, 0, 1, 0, 2, 2, 1, 1, 0, 2, 1, 2, 1, 2, 3, 0, 2, 2, 2, 2, 0, 0, 2, 1, 3, 0, 2, 0, 1, 2, 2, 3, 3, 2, 0, 3, 0, 3, 3, 1, 0, 0, 2, 2, 2, 0, 0, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]"
90,1000,0.2,150,4180,"[0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 3, 3, 3, 3, 0, 0, 0, 2, 2, 3, 0, 2, 0, 0, 2, 2, 1, 1, 1, 2, 2, 2, 1, 2, 3, 0, 2, 1, 2, 1, 1, 0, 2, 1, 3, 0, 1, 0, 0, 2, 2, 3, 3, 2, 0, 3, 0, 3, 3, 2, 0, 0, 2, 2, 2, 0, 0, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]"
93,1000,0.2,150,4180,"[0, 2, 2, 3, 2, 0, 0, 2, 0, 2, 1, 0, 2, 1, 0, 3, 3, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 0, 2, 2, 0, 0, 1, 2, 3, 1, 1, 2, 3, 0, 2, 1, 2, 2, 1, 0, 2, 1, 2, 0, 2, 0, 0, 3, 0, 2, 2, 2, 0, 3, 0, 3, 3, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
94,1000,0.2,150,4180,"[0, 2, 2, 3, 2, 0, 0, 2, 0, 2, 1, 0, 2, 1, 0, 3, 3, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 0, 2, 2, 0, 0, 1, 2, 3, 1, 1, 2, 3, 0, 2, 0, 1, 2, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 2, 2, 2, 0, 3, 0, 3, 3, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3]"
95,1000,0.2,150,4180,"[0, 2, 2, 3, 2, 0, 0, 2, 0, 2, 1, 0, 2, 1, 0, 3, 3, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 0, 2, 2, 0, 0, 1, 2, 3, 1, 1, 2, 3, 0, 2, 0, 2, 2, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 3, 0, 3, 3, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3]"
96,1000,0.2,150,4180,"[0, 2, 2, 3, 2, 0, 0, 2, 0, 2, 1, 0, 2, 1, 0, 3, 3, 1, 2, 0, 0, 0, 1, 2, 3, 0, 1, 0, 0, 2, 2, 0, 0, 1, 2, 3, 1, 1, 2, 3, 0, 2, 0, 2, 2, 1, 0, 2, 1, 2, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 3, 0, 3, 3, 2, 0, 0, 2, 2, 2, 0, 0, 2, 3, 2, 3, 3, 3, 3, 2, 3, 3]"
97,1000,0.2,150,4180,"[0, 2, 2, 2, 3, 2, 0, 2, 0, 3, 1, 1, 2, 0, 0, 2, 0, 0, 3, 0, 0, 0, 2, 2, 2, 1, 2, 0, 0, 3, 2, 1, 1, 0, 1, 1, 1, 2, 0, 1, 0, 2, 3, 0, 2, 0, 0, 2, 1, 3, 0, 2, 1, 0, 2, 2, 2, 2, 2, 0, 3, 0, 3, 3, 3, 0, 0, 2, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
98,1000,0.2,150,4180,"[0, 2, 2, 2, 3, 2, 0, 2, 0, 3, 1, 1, 2, 0, 0, 2, 0, 0, 3, 0, 0, 0, 2, 2, 2, 1, 2, 1, 0, 3, 2, 1, 1, 0, 0, 1, 1, 2, 0, 1, 0, 2, 3, 0, 2, 0, 0, 2, 1, 3, 0, 2, 1, 0, 2, 2, 2, 2, 2, 0, 3, 0, 3, 3, 3, 0, 0, 2, 2, 2, 0, 0, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3]"
99,1000,0.2,150,4180,"[0, 2, 2, 1, 3, 2, 0, 2, 0, 3, 1, 1, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 3, 2, 1, 1, 0, 0, 1, 1, 1, 0, 1, 2, 2, 3, 0, 2, 0, 0, 2, 0, 3, 0, 2, 1, 0, 2, 2, 1, 2, 2, 0, 2, 0, 3, 3, 3, 0, 0, 2, 2, 2, 0, 0, 2, 3, 3, 3, 2, 3, 3, 3, 3, 3]"
100,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 2, 2, 1, 2, 0, 0, 3, 2, 1, 1, 0, 1, 1, 2, 2, 0, 1, 2, 2, 3, 0, 2, 0, 0, 2, 0, 3, 0, 2, 1, 0, 2, 2, 2, 2, 2, 1, 3, 0, 3, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
107,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 1, 0, 1, 3, 2, 1, 1, 0, 0, 2, 1, 3, 1, 1, 1, 2, 2, 0, 2, 0, 0, 2, 0, 3, 2, 2, 0, 0, 2, 2, 2, 2, 3, 0, 2, 0, 3, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
108,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 2, 2, 1, 2, 0, 3, 2, 2, 1, 1, 0, 3, 2, 2, 3, 1, 0, 1, 3, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 0, 0, 3, 2, 1, 2, 2, 1, 2, 0, 3, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
109,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 2, 2, 0, 2, 0, 3, 3, 2, 1, 1, 0, 3, 2, 1, 2, 1, 1, 1, 3, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0, 0, 0, 3, 2, 2, 2, 2, 1, 2, 0, 3, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
110,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 1, 0, 0, 0, 2, 1, 3, 0, 2, 0, 3, 1, 2, 1, 1, 0, 0, 2, 2, 2, 1, 1, 1, 3, 2, 2, 2, 0, 0, 2, 0, 2, 1, 0, 0, 0, 3, 2, 1, 2, 2, 0, 2, 0, 3, 2, 3, 0, 0, 3, 2, 2, 0, 0, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3]"
112,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 0, 1, 2, 2, 1, 1, 0, 0, 2, 2, 3, 1, 0, 1, 3, 2, 2, 2, 0, 0, 2, 0, 2, 3, 0, 1, 2, 3, 2, 1, 1, 2, 0, 2, 0, 2, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 2, 3, 3, 2, 3, 3]"
113,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 0, 1, 2, 2, 1, 1, 0, 2, 1, 2, 3, 1, 0, 1, 3, 2, 3, 2, 0, 0, 2, 0, 2, 3, 0, 1, 2, 2, 2, 0, 1, 2, 0, 2, 0, 2, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
114,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 0, 1, 2, 2, 1, 1, 0, 2, 3, 2, 3, 1, 1, 1, 2, 1, 2, 2, 0, 0, 3, 0, 3, 3, 2, 1, 0, 2, 2, 0, 2, 2, 0, 2, 0, 2, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
115,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 1, 0, 1, 2, 2, 1, 1, 0, 2, 1, 3, 2, 1, 0, 1, 3, 2, 3, 2, 0, 0, 3, 0, 2, 3, 2, 1, 2, 2, 2, 0, 2, 2, 0, 2, 0, 2, 3, 3, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 2, 3]"
116,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 1, 0, 2, 0, 2, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 1, 0, 2, 3, 2, 0, 2, 0, 1, 2, 2, 2, 1, 0, 3, 1, 2, 3, 1, 0, 1, 3, 2, 3, 2, 0, 0, 2, 0, 2, 3, 0, 1, 2, 2, 2, 0, 1, 2, 0, 3, 0, 2, 3, 2, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
117,1000,0.2,150,4180,"[0, 2, 2, 3, 3, 0, 0, 2, 0, 2, 1, 2, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 1, 1, 3, 0, 1, 0, 3, 2, 2, 2, 2, 0, 1, 3, 2, 3, 2, 0, 0, 2, 2, 1, 3, 1, 1, 2, 2, 1, 0, 1, 2, 0, 3, 0, 2, 3, 2, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3]"
